X,T,U
-0.5,0.96,-0.05521811775380092
-0.5,0.98,-0.059635924282153446
-0.5,1.0,-0.06407762203955703
-0.484375,0.0,0.011512215583166174
-0.484375,0.02,0.012709323390697858
-0.484375,0.04,0.014030811712909985
-0.484375,0.06,0.01548962090112016
-0.484375,0.08,0.017099993250635964
-0.484375,0.1,0.018877636866538372
-0.484375,0.12,0.02083987720023356
-0.484375,0.14,0.02300581904991411
-0.484375,0.16,0.025396523331644216
-0.484375,0.18,0.028035199765741953
-0.484375,0.2,0.030947416116644394
-0.484375,0.22,0.03416132440684161
-0.484375,0.24,0.037707904194615005
-0.484375,0.26,0.041621222481584175
-0.484375,0.28,0.0459387090441451
-0.484375,0.3,0.05070144488861489
-0.484375,0.32,0.05595446000992141
-0.484375,0.34,0.061747034554969576
-0.484375,0.36,0.06813299468403294
-0.484375,0.38,0.07517099067668484
-0.484375,0.4,0.08292473988862609
-0.484375,0.42,0.09146321073872302
-0.484375,0.44,0.10086071566877378
-0.484375,0.46,0.111196870653967
-0.484375,0.48,0.12255636609431372
-0.484375,0.5,0.13502847870398618
-0.484375,0.52,0.14870623659976667
-0.484375,0.54,0.1636851310522904
-0.484375,0.56,0.18006125018329774
-0.484375,0.58,0.19792869564889087
-0.484375,0.6,0.21737613849909784
-0.484375,0.62,0.23848238299440389
-0.484375,0.64,0.261310847991038
-0.484375,0.66,0.2859029574458447
-0.484375,0.68,0.3122705673230881
-0.484375,0.7,0.3403877536391992
-0.484375,0.72,0.3701825414664296
-0.484375,0.74,0.40152944220445924
-0.484375,0.76,0.43424393203177625
-0.484375,0.78,0.4680801638216151
-0.484375,0.8,0.5027331566410782
-0.484375,0.82,0.5378463646173618
-0.484375,0.84,0.5730248641965764
-0.484375,0.86,0.6078534916216138
-0.484375,0.88,0.641918299717454
-0.484375,0.9,0.6748289446485515
-0.484375,0.92,0.7062392996894543
-0.484375,0.94,0.7358638443506609
-0.484375,0.96,0.7634881352542382
-0.484375,0.98,0.788972713511244
-0.484375,1.0,0.8122508557209593
-0.46875,0.0,0.021536969310694487
-0.46875,0.02,0.02378783141825247
-0.46875,0.04,0.026273587838202717
-0.46875,0.06,0.02901867943201511
-0.46875,0.08,0.03205001681409492
-0.46875,0.1,0.035397250515911305
-0.46875,0.12,0.039093036037080364
-0.46875,0.14,0.04317331445888059
-0.46875,0.16,0.0476776109082552
-0.46875,0.18,0.05264934914108213
-0.46875,0.2,0.058136178667672456
-0.46875,0.22,0.06419030879465434
-0.46875,0.24,0.07086884117584658
-0.46875,0.26,0.07823408869372059
-0.46875,0.28,0.0863538634614277
-0.46875,0.3,0.09530171011799024
-0.46875,0.32,0.10515705200808811
-0.46875,0.34,0.11600520688835408
-0.46875,0.36,0.12793721509997488
-0.46875,0.38,0.14104940642419392
-0.46875,0.4,0.15544261209923044
-0.46875,0.42,0.17122090626776498
-0.46875,0.44,0.18848973791559775
-0.46875,0.46,0.2073532931139506
-0.46875,0.48,0.22791091324855356
-0.46875,0.5,0.2502523960634649
-0.46875,0.52,0.274452034566737
-0.46875,0.54,0.30056131962680527
-0.46875,0.56,0.32860036324343395
-0.46875,0.58,0.3585483072717533
-0.46875,0.6,0.3903332740321498
-0.46875,0.62,0.42382277741566277
-0.46875,0.64,0.45881589814912177
-0.46875,0.66,0.4950388424179192
-0.46875,0.68,0.5321456147041521
-0.46875,0.7,0.5697252948231104
-0.46875,0.72,0.6073167105898267
-0.46875,0.74,0.6444301554134089
-0.46875,0.76,0.680574405137728
-0.46875,0.78,0.7152859982939812
-0.46875,0.8,0.7481569778432516
-0.46875,0.82,0.7788573578523912
-0.46875,0.84,0.8071495160584043
-0.46875,0.86,0.8328932569059329
-0.46875,0.88,0.8560419754203412
-0.46875,0.9,0.8766317161962299
-0.46875,0.92,0.8947656751394579
-0.46875,0.94,0.9105967893888798
-0.46875,0.96,0.9243106547072131
-0.46875,0.98,0.9361103393837478
-0.46875,1.0,0.9462039540424139
-0.453125,0.0,0.030127033451406104
-0.453125,0.02,0.033279734045336795
-0.453125,0.04,0.03676149696303663
-0.453125,0.06,0.04060641538768517
-0.453125,0.08,0.04485198068515106
-0.453125,0.1,0.04953941838432033
-0.453125,0.12,0.05471401665982298
-0.453125,0.14,0.06042546324030024
-0.453125,0.16,0.06672818748087747
-0.453125,0.18,0.07368169839547559
-0.453125,0.2,0.08135090492185637
-0.453125,0.22,0.08980639914568009
-0.453125,0.24,0.09912467594391905
-0.453125,0.26,0.10938825308479691
-0.453125,0.28,0.12068564381762609
-0.453125,0.3,0.13311111901516712
-0.453125,0.32,0.14676417774864156
-0.453125,0.34,0.16174862387003175
-0.453125,0.36,0.1781711224687319
-0.453125,0.38,0.1961390857664448
-0.453125,0.4,0.2157577166339738
-0.453125,0.42,0.23712602548403722
-0.453125,0.44,0.2603316422072806
-0.453125,0.46,0.2854442824754924
-0.453125,0.48,0.31250781440896186
-0.453125,0.5,0.3415310265986459
-0.453125,0.52,0.37247743831758956
-0.453125,0.54,0.40525482223919557
-0.453125,0.56,0.43970550884072523
-0.453125,0.58,0.4755989494465541
-0.453125,0.6,0.5126283208986311
-0.453125,0.62,0.5504130052706495
-0.453125,0.64,0.5885084125743346
-0.453125,0.66,0.6264237365860513
-0.453125,0.68,0.6636468964754003
-0.453125,0.7,0.6996743764744411
-0.453125,0.72,0.7340423615141822
-0.453125,0.74,0.7663549388984678
-0.453125,0.76,0.7963054818477692
-0.453125,0.78,0.8236886067716874
-0.453125,0.8,0.8484019227618721
-0.453125,0.82,0.8704386151450307
-0.453125,0.84,0.8898732343482091
-0.453125,0.86,0.906843647992307
-0.453125,0.88,0.9215319898840721
-0.453125,0.9,0.9341468304785597
-0.453125,0.92,0.9449079846127093
-0.453125,0.94,0.954034599376041
-0.453125,0.96,0.9617365648904017
-0.453125,0.98,0.9682089059168053
-0.453125,1.0,0.9736286213297928
-0.4375,0.0,0.03734150694839966
-0.4375,0.02,0.04125052594494191
-0.4375,0.04,0.04556716480240838
-0.4375,0.06,0.05033342029464549
-0.4375,0.08,0.05559539487363002
-0.4375,0.1,0.06140366286273971
-0.4375,0.12,0.06781361883595277
-0.4375,0.14,0.07488581735487945
-0.4375,0.16,0.08268629264283567
-0.4375,0.18,0.09128683824830555
-0.4375,0.2,0.1007652188092868
-0.4375,0.22,0.11120527619982307
-0.4375,0.24,0.12269687985993888
-0.4375,0.26,0.13533565555868718
-0.4375,0.28,0.14922240799358166
-0.4375,0.3,0.1644621306298667
-0.4375,0.32,0.18116247185280906
-0.4375,0.34,0.19943150183305486
-0.4375,0.36,0.21937460330327907
-0.4375,0.38,0.24109029818804517
-0.4375,0.4,0.26466483072995844
-0.4375,0.42,0.2901653705860272
-0.4375,0.44,0.31763179440637357
-0.4375,0.46,0.3470671715170372
-0.4375,0.48,0.3784273348397771
-0.4375,0.5,0.41161026517464677
-0.4375,0.52,0.4464464311255878
-0.4375,0.54,0.4826916409175059
-0.4375,0.56,0.5200242564251687
-0.4375,0.58,0.5580486315328392
-0.4375,0.6,0.5963062032187192
-0.4375,0.62,0.6342946966361479
-0.4375,0.64,0.6714944810771208
-0.4375,0.66,0.7073995228341039
-0.4375,0.68,0.7415490841775461
-0.4375,0.7,0.7735557857837101
-0.4375,0.72,0.8031261480197499
-0.4375,0.74,0.8300711615725449
-0.4375,0.76,0.8543063754536169
-0.4375,0.78,0.8758428427452105
-0.4375,0.8,0.8947715422345595
-0.4375,0.82,0.9112443791624528
-0.4375,0.84,0.9254546335456243
-0.4375,0.86,0.9376190284475379
-0.4375,0.88,0.9479627329968474
-0.4375,0.9,0.9567078295992402
-0.4375,0.92,0.964065187564398
-0.4375,0.94,0.9702293256817496
-0.4375,0.96,0.9753756825958801
-0.4375,0.98,0.9796596896320908
-0.4375,1.0,0.9832170992760103
-0.421875,0.0,0.04324525174547844
-0.421875,0.02,0.04777228683921941
-0.421875,0.04,0.05277078635372409
-0.421875,0.06,0.05828904471216009
-0.421875,0.08,0.06437998057959737
-0.421875,0.1,0.07110150699108372
-0.421875,0.12,0.07851686852083206
-0.421875,0.14,0.0866949469841661
-0.421875,0.16,0.09571051494218877
-0.421875,0.18,0.1056444050294924
-0.421875,0.2,0.11658355172848262
-0.421875,0.22,0.12862084826077064
-0.421875,0.24,0.14185474410470597
-0.421875,0.26,0.15638848815310902
-0.421875,0.28,0.1723288991019929
-0.421875,0.3,0.18978451960475615
-0.421875,0.32,0.20886298678562526
-0.421875,0.34,0.22966743384246746
-0.421875,0.36,0.252291733744708
-0.421875,0.38,0.2768144184419961
-0.421875,0.4,0.30329117180240567
-0.421875,0.42,0.3317459212638407
-0.421875,0.44,0.3621607613482281
-0.421875,0.46,0.39446524376883174
-0.421875,0.48,0.4285259564021926
-0.421875,0.5,0.4641377442698025
-0.421875,0.52,0.5010183077203266
-0.421875,0.54,0.5388081019421687
-0.421875,0.56,0.5770772846881925
-0.421875,0.58,0.6153407732165977
-0.421875,0.6,0.6530812533812154
-0.421875,0.62,0.6897784094768917
-0.421875,0.64,0.7249411018077035
-0.421875,0.66,0.7581382107020178
-0.421875,0.68,0.789023801030566
-0.421875,0.7,0.8173532517578216
-0.421875,0.72,0.8429887687291163
-0.421875,0.74,0.8658947064595675
-0.421875,0.76,0.8861247818031834
-0.421875,0.78,0.9038041862283617
-0.421875,0.8,0.9191097194066439
-0.421875,0.82,0.9322505590736376
-0.421875,0.84,0.9434514539562883
-0.421875,0.86,0.952939262710903
-0.421875,0.88,0.9609330497085108
-0.421875,0.9,0.9676374650665477
-0.421875,0.92,0.9732388756652057
-0.421875,0.94,0.9779036265943486
-0.421875,0.96,0.9817778378481624
-0.421875,0.98,0.9849882260148712
-0.421875,1.0,0.9876435469376837
-0.40625,0.0,0.047908310992191505
-0.40625,0.02,0.05292288581954388
-0.40625,0.04,0.05845904014959388
-0.40625,0.06,0.0645699193094963
-0.40625,0.08,0.07131365853512522
-0.40625,0.1,0.07875374113617581
-0.40625,0.12,0.08695930704760624
-0.40625,0.14,0.09600540570754346
-0.40625,0.16,0.10597316346064337
-0.40625,0.18,0.1169498219829471
-0.40625,0.2,0.1290285898338305
-0.40625,0.22,0.142308231917163
-0.40625,0.24,0.15689230098621132
-0.40625,0.26,0.1728878917423033
-0.40625,0.28,0.19040377287911434
-0.40625,0.3,0.20954772841529862
-0.40625,0.32,0.23042292188091956
-0.40625,0.34,0.2531230935620944
-0.40625,0.36,0.2777264242213431
-0.40625,0.38,0.304287964953879
-0.40625,0.4,0.3328306618677213
-0.40625,0.42,0.36333521562311744
-0.40625,0.44,0.39572932139960426
-0.40625,0.46,0.4298772265370644
-0.40625,0.48,0.4655709770710771
-0.40625,0.5,0.5025251066020212
-0.40625,0.52,0.5403767048827243
-0.40625,0.54,0.5786926144022038
-0.40625,0.56,0.616984798864159
-0.40625,0.58,0.654733687717027
-0.40625,0.6,0.6914177086320961
-0.40625,0.62,0.7265456723781547
-0.40625,0.64,0.7596876784773731
-0.40625,0.66,0.7905001747818466
-0.40625,0.68,0.8187418326436293
-0.40625,0.7,0.8442787065436461
-0.40625,0.72,0.8670791721674196
-0.40625,0.74,0.8872007913601632
-0.40625,0.76,0.9047721573961657
-0.40625,0.78,0.9199728640535344
-0.40625,0.8,0.9330142104274893
-0.40625,0.82,0.9441224092612139
-0.40625,0.84,0.9535251958999507
-0.40625,0.86,0.9614420234143164
-0.40625,0.88,0.9680775508773988
-0.40625,0.9,0.9736178775079432
-0.40625,0.92,0.9782288941004398
-0.40625,0.94,0.9820561532157454
-0.40625,0.96,0.9852257476847676
-0.40625,0.98,0.9878457950073262
-0.40625,1.0,0.9900082301186256
-0.390625,0.0,0.05140531210208432
-0.390625,0.02,0.05678521885766705
-0.390625,0.04,0.0627241069399391
-0.390625,0.06,0.06927868338306287
-0.390625,0.08,0.07651089178417439
-0.390625,0.1,0.08448825194294995
-0.390625,0.12,0.09328413456119314
-0.390625,0.14,0.10297795834903412
-0.390625,0.16,0.11365527194687616
-0.390625,0.18,0.12540766741794235
-0.390625,0.2,0.1383324553787119
-0.390625,0.22,0.15253201208689776
-0.390625,0.24,0.168112685940017
-0.390625,0.26,0.1851831258276951
-0.390625,0.28,0.2038518689280068
-0.390625,0.3,0.22422400514998073
-0.390625,0.32,0.24639672668745538
-0.390625,0.34,0.2704535850226103
-0.390625,0.36,0.29645732947436965
-0.390625,0.38,0.3244413101200615
-0.390625,0.4,0.3543996138980797
-0.390625,0.42,0.3862763811936867
-0.390625,0.44,0.41995512061380136
-0.390625,0.46,0.4552492702710377
-0.390625,0.48,0.4918956661342795
-0.390625,0.5,0.5295528390723859
-0.390625,0.52,0.5678060001213528
-0.390625,0.54,0.6061800270848428
-0.390625,0.56,0.6441606686238812
-0.390625,0.58,0.6812226529311887
-0.390625,0.6,0.716861768682232
-0.390625,0.62,0.7506267719445011
-0.390625,0.64,0.7821466289691679
-0.390625,0.66,0.8111493413218014
-0.390625,0.68,0.8374702402918544
-0.390625,0.7,0.8610496758424734
-0.390625,0.72,0.8819218487554668
-0.390625,0.74,0.9001976823482395
-0.390625,0.76,0.9160449446286423
-0.390625,0.78,0.9296684456341364
-0.390625,0.8,0.9412923420672006
-0.390625,0.82,0.9511456883332539
-0.390625,0.84,0.9594515993962069
-0.390625,0.86,0.9664198410930168
-0.390625,0.88,0.9722423483323308
-0.390625,0.9,0.9770910474333176
-0.390625,0.92,0.9811173639755119
-0.390625,0.94,0.9844528746528398
-0.390625,0.96,0.9872106678594467
-0.390625,0.98,0.989487085860017
-0.390625,1.0,0.9913636169926577
-0.375,0.0,0.05381485767634081
-0.375,0.02,0.05944647501362452
-0.375,0.04,0.06566277710836602
-0.375,0.06,0.07252288870702739
-0.375,0.08,0.08009132702803018
-0.375,0.1,0.08843832351486174
-0.375,0.12,0.09764006870368996
-0.375,0.14,0.1077788624568243
-0.375,0.16,0.11894312610781413
-0.375,0.18,0.1312272160457775
-0.375,0.2,0.1447309600145217
-0.375,0.22,0.15955881610682268
-0.375,0.24,0.17581853034811462
-0.375,0.26,0.19361914338388347
-0.375,0.28,0.2130681732399424
-0.375,0.3,0.23426778494393377
-0.375,0.32,0.2573097578206091
-0.375,0.34,0.2822690904540958
-0.375,0.36,0.30919615888603896
-0.375,0.38,0.33810748579277505
-0.375,0.4,0.3689754062242107
-0.375,0.42,0.4017172386514287
-0.375,0.44,0.43618497569237996
-0.375,0.46,0.4721569452704678
-0.375,0.48,0.5093332561587787
-0.375,0.5,0.5473369767426111
-0.375,0.52,0.5857227262052387
-0.375,0.54,0.6239935534870918
-0.375,0.56,0.6616256506067617
-0.375,0.58,0.6980988162225537
-0.375,0.6,0.7329290834649259
-0.375,0.62,0.7656990646505948
-0.375,0.64,0.7960817185184921
-0.375,0.66,0.8238544506811724
-0.375,0.68,0.848902365406789
-0.375,0.7,0.8712115048884815
-0.375,0.72,0.890854467716871
-0.375,0.74,0.9079715610663025
-0.375,0.76,0.9227505990765801
-0.375,0.78,0.9354078413637278
-0.375,0.8,0.9461716883264895
-0.375,0.82,0.9552698889556173
-0.375,0.84,0.9629203387791188
-0.375,0.86,0.9693251068885774
-0.375,0.88,0.9746671117858798
-0.375,0.9,0.9791088099604852
-0.375,0.92,0.9827923066999895
-0.375,0.94,0.985840394266082
-0.375,0.96,0.9883581327091338
-0.375,0.98,0.9904346924256713
-0.375,1.0,0.9921452652545748
-0.359375,0.0,0.05521890733022933
-0.359375,0.02,0.06099742629028537
-0.359375,0.04,0.06737562970958501
-0.359375,0.06,0.07441404393303797
-0.359375,0.08,0.08217867416558983
-0.359375,0.1,0.09074131367253713
-0.359375,0.12,0.10017976873660017
-0.359375,0.14,0.11057797829923346
-0.359375,0.16,0.12202598119774209
-0.359375,0.18,0.13461966611149018
-0.359375,0.2,0.1484602201828784
-0.359375,0.22,0.16365317014186362
-0.359375,0.24,0.18030688510691095
-0.359375,0.26,0.19853038490937136
-0.359375,0.28,0.21843027546536908
-0.359375,0.3,0.24010661970995106
-0.359375,0.32,0.26364755877436946
-0.359375,0.34,0.2891225375445103
-0.359375,0.36,0.31657407974562346
-0.359375,0.38,0.3460082207475453
-0.359375,0.4,0.37738395903045274
-0.359375,0.42,0.41060243496634413
-0.359375,0.44,0.4454969668623705
-0.359375,0.46,0.48182550461688683
-0.359375,0.48,0.5192673823081851
-0.359375,0.5,0.557426297207328
-0.359375,0.52,0.5958410416204644
-0.359375,0.54,0.6340045626819468
-0.359375,0.56,0.6713904838371381
-0.359375,0.58,0.7074845733124198
-0.359375,0.6,0.7418172596495834
-0.359375,0.62,0.7739926720012249
-0.359375,0.64,0.8037101253142019
-0.359375,0.66,0.8307754105647994
-0.359375,0.68,0.8551012524903417
-0.359375,0.7,0.876698246742055
-0.359375,0.72,0.8956589574081462
-0.359375,0.74,0.9121383968777619
-0.359375,0.76,0.9263338867478975
-0.359375,0.78,0.9384665788563821
-0.359375,0.8,0.9487660175191124
-0.359375,0.82,0.9574582981743375
-0.359375,0.84,0.9647577598844178
-0.359375,0.86,0.9708617718985405
-0.359375,0.88,0.9759480044374799
-0.359375,0.9,0.9801735507923158
-0.359375,0.92,0.983675331333462
-0.359375,0.94,0.9865713126232668
-0.359375,0.96,0.9889621850854771
-0.359375,0.98,0.9909332430666972
-0.359375,1.0,0.9925562940216716
-0.34375,0.0,0.055702153472603266
-0.34375,0.02,0.0615317361141615
-0.34375,0.04,0.06796626613254736
-0.34375,0.06,0.07506676510598026
-0.34375,0.08,0.08289976452090125
-0.34375,0.1,0.09153761002848132
-0.34375,0.12,0.10105867912536473
-0.34375,0.14,0.11154748969172745
-0.34375,0.16,0.12309465093757666
-0.34375,0.18,0.13579659027153088
-0.34375,0.2,0.14975497014583689
-0.34375,0.22,0.1650756865018787
-0.34375,0.24,0.18186731559954547
-0.34375,0.26,0.2002388507429503
-0.34375,0.28,0.22029654858960773
-0.34375,0.3,0.2421396929483898
-0.34375,0.32,0.26585509246592093
-0.34375,0.34,0.2915101718993789
-0.34375,0.36,0.3191446133751182
-0.34375,0.38,0.34876067467139366
-0.34375,0.4,0.3803125731784658
-0.34375,0.42,0.41369568032111875
-0.34375,0.44,0.44873669725438275
-0.34375,0.46,0.4851864094354561
-0.34375,0.48,0.5227169216075108
-0.34375,0.5,0.5609252873488219
-0.34375,0.52,0.599344998543503
-0.34375,0.54,0.6374657977417794
-0.34375,0.56,0.6747607992872053
-0.34375,0.58,0.710718257039502
-0.34375,0.6,0.7448739794210134
-0.34375,0.62,0.7768398584160175
-0.34375,0.64,0.8063245220932355
-0.34375,0.66,0.8331436361666984
-0.34375,0.68,0.8572194064699284
-0.34375,0.7,0.8785707518745369
-0.34375,0.72,0.8972969173724115
-0.34375,0.74,0.913557761641175
-0.34375,0.76,0.9275536709639984
-0.34375,0.78,0.9395073012775612
-0.34375,0.8,0.9496484485971644
-0.34375,0.82,0.9582025363787335
-0.34375,0.84,0.965382612042744
-0.34375,0.86,0.9713843884758477
-0.34375,0.88,0.9763837124674756
-0.34375,0.9,0.9805358294640968
-0.34375,0.92,0.9839758830646389
-0.34375,0.94,0.9868201922534927
-0.34375,0.96,0.9891679594298476
-0.34375,0.98,0.9911031613804047
-0.34375,1.0,0.9926964565642411
-0.328125,0.0,0.055351394089162786
-0.328125,0.02,0.06114528192125345
-0.328125,0.04,0.06754058270066648
-0.328125,0.06,0.07459800046098367
-0.328125,0.08,0.08238373290192158
-0.328125,0.1,0.09096977852423001
-0.328125,0.12,0.1004341596873793
-0.328125,0.14,0.11086103925535008
-0.328125,0.16,0.1223406831564063
-0.328125,0.18,0.13496920339832932
-0.328125,0.2,0.14884799682115152
-0.328125,0.22,0.16408277260597007
-0.328125,0.24,0.18078203680114535
-0.328125,0.26,0.1990548767690134
-0.328125,0.28,0.21900786623790028
-0.328125,0.3,0.2407408989756267
-0.328125,0.32,0.2643417659773982
-0.328125,0.34,0.28987933175563163
-0.328125,0.36,0.31739525823746345
-0.328125,0.38,0.3468943904714425
-0.328125,0.4,0.37833417432677896
-0.328125,0.42,0.41161382738571844
-0.328125,0.44,0.44656440782897466
-0.328125,0.46,0.4829413562080541
-0.328125,0.48,0.5204214011353201
-0.328125,0.5,0.5586057553426581
-0.328125,0.52,0.5970311111364043
-0.328125,0.54,0.6351889743160778
-0.328125,0.56,0.6725524195461443
-0.328125,0.58,0.7086076985811278
-0.328125,0.6,0.7428867609940606
-0.328125,0.62,0.7749961534761586
-0.328125,0.64,0.804638241593846
-0.328125,0.66,0.8316221670906719
-0.328125,0.68,0.8558639685130811
-0.328125,0.7,0.8773772350957324
-0.328125,0.72,0.8962570111346041
-0.328125,0.74,0.9126601827958388
-0.328125,0.76,0.9267853342281084
-0.328125,0.78,0.9388543277193315
-0.328125,0.8,0.9490969615857735
-0.328125,0.82,0.9577392372407597
-0.328125,0.84,0.9649951559136564
-0.328125,0.86,0.9710615953268029
-0.328125,0.88,0.9761156523773195
-0.328125,0.9,0.9803138187439553
-0.328125,0.92,0.9837924220805081
-0.328125,0.94,0.9866688690082771
-0.328125,0.96,0.9890433365112099
-0.328125,0.98,0.9910006584031521
-0.328125,1.0,0.9926122359300642
-0.3125,0.0,0.05425490556832052
-0.3125,0.02,0.059935488176396955
-0.3125,0.04,0.06620606868912768
-0.3125,0.06,0.07312630183001964
-0.3125,0.08,0.08076127579447545
-0.3125,0.1,0.08918182872865511
-0.3125,0.12,0.09846478779343015
-0.3125,0.14,0.10869311021931863
-0.3125,0.16,0.1199558813237721
-0.3125,0.18,0.13234810737037694
-0.3125,0.2,0.14597022256083897
-0.3125,0.22,0.1609272077881135
-0.3125,0.24,0.17732719439409697
-0.3125,0.26,0.19527940068694727
-0.3125,0.28,0.2148912257003054
-0.3125,0.3,0.23626430943024235
-0.3125,0.32,0.2594893707881235
-0.3125,0.34,0.2846396671671844
-0.3125,0.36,0.31176300051964745
-0.3125,0.38,0.3408723446144295
-0.3125,0.4,0.37193540543369624
-0.3125,0.42,0.4048637597623958
-0.3125,0.44,0.4395026301595767
-0.3125,0.46,0.47562279136077834
-0.3125,0.48,0.5129164541325871
-0.3125,0.5,0.550999077915544
-0.3125,0.52,0.5894187469582906
-0.3125,0.54,0.6276738845188117
-0.3125,0.56,0.6652387031059387
-0.3125,0.58,0.7015941415064403
-0.3125,0.6,0.7362605698581829
-0.3125,0.62,0.768827763851975
-0.3125,0.64,0.7989779093188453
-0.3125,0.66,0.8264986984305364
-0.3125,0.68,0.8512855340503191
-0.3125,0.7,0.8733338638671316
-0.3125,0.72,0.8927241601059583
-0.3125,0.74,0.9096027425320796
-0.3125,0.76,0.9241615294216481
-0.3125,0.78,0.9366191389238456
-0.3125,0.8,0.9472048722886051
-0.3125,0.82,0.9561462582529063
-0.3125,0.84,0.9636601800540865
-0.3125,0.86,0.9699471902126091
-0.3125,0.88,0.9751884178513895
-0.3125,0.9,0.9795444306550372
-0.3125,0.92,0.9831554668430701
-0.3125,0.94,0.9861425516006735
-0.3125,0.96,0.9886091232138091
-0.3125,0.98,0.9906428971038165
-0.3125,1.0,0.9923177820919105
-0.296875,0.0,0.052501818584416104
-0.296875,0.02,0.0580006672382386
-0.296875,0.04,0.06407111897025924
-0.296875,0.06,0.07077112013136336
-0.296875,0.08,0.07816394664526682
-0.296875,0.1,0.0863185339077456
-0.296875,0.12,0.09530973911496245
-0.296875,0.14,0.10521851837845175
-0.296875,0.16,0.1161319777602269
-0.296875,0.18,0.1281432413494139
-0.296875,0.2,0.1413510620205316
-0.296875,0.22,0.15585907990012166
-0.296875,0.24,0.17177460994464722
-0.296875,0.26,0.18920681461809946
-0.296875,0.28,0.20826409314438346
-0.296875,0.3,0.22905050009682387
-0.296875,0.32,0.2516610011870123
-0.296875,0.34,0.27617539501820154
-0.296875,0.36,0.30265079263660005
-0.296875,0.38,0.3311126718122915
-0.296875,0.4,0.3615447301438437
-0.296875,0.42,0.3938780632836516
-0.296875,0.44,0.4279805856540094
-0.296875,0.46,0.46364804963158474
-0.296875,0.48,0.5005984137614351
-0.296875,0.5,0.5384715156894825
-0.296875,0.52,0.5768358441572863
-0.296875,0.54,0.6152035273023777
-0.296875,0.56,0.6530534301747302
-0.296875,0.58,0.6898606538451664
-0.296875,0.6,0.7251291435565926
-0.296875,0.62,0.7584230574288474
-0.296875,0.64,0.7893924491103445
-0.296875,0.66,0.8177898045437564
-0.296875,0.68,0.8434757759517411
-0.296875,0.7,0.8664145143699054
-0.296875,0.72,0.8866607111421996
-0.296875,0.74,0.9043414180457974
-0.296875,0.76,0.9196358426694234
-0.296875,0.78,0.932755797609526
-0.296875,0.8,0.9439286318243172
-0.296875,0.82,0.9533835848511341
-0.296875,0.84,0.9613417736613581
-0.296875,0.86,0.9680095271171003
-0.296875,0.88,0.9735745178067978
-0.296875,0.9,0.9782040540132645
-0.296875,0.92,0.9820449227850759
-0.296875,0.94,0.9852242637151394
-0.296875,0.96,0.9878510627609896
-0.296875,0.98,0.9900179623393629
-0.296875,1.0,0.9918031760279531
-0.28125,0.0,0.050181500016850844
-0.28125,0.02,0.05543936668994681
-0.28125,0.04,0.061244353522884654
-0.28125,0.06,0.0676521080486351
-0.28125,0.08,0.07472345852086139
-0.28125,0.1,0.08252475841022588
-0.28125,0.12,0.09112817520809162
-0.28125,0.14,0.10061190971272538
-0.28125,0.16,0.11106031019717028
-0.28125,0.18,0.12256383124853823
-0.28125,0.2,0.13521877108931768
-0.28125,0.22,0.14912670208527612
-0.28125,0.24,0.1643934867807613
-0.28125,0.26,0.18112774694689812
-0.28125,0.28,0.19943862773987409
-0.28125,0.3,0.21943267694633023
-0.28125,0.32,0.2412096469377962
-0.28125,0.34,0.26485703448002906
-0.28125,0.36,0.2904432153565456
-0.28125,0.38,0.3180091253990608
-0.28125,0.4,0.3475586075662003
-0.28125,0.42,0.37904780352847417
-0.28125,0.44,0.41237432204397184
-0.28125,0.46,0.44736734180166066
-0.28125,0.48,0.4837802357965031
-0.28125,0.5,0.521287615565115
-0.28125,0.52,0.5594887188885902
-0.28125,0.54,0.5979186323303562
-0.28125,0.56,0.6360678538172995
-0.28125,0.58,0.6734092327486129
-0.28125,0.6,0.7094296731041053
-0.28125,0.62,0.7436626279200288
-0.28125,0.64,0.7757168473490964
-0.28125,0.66,0.8052973517013473
-0.28125,0.68,0.8322160936312415
-0.28125,0.7,0.8563917954941233
-0.28125,0.72,0.8778403796716359
-0.28125,0.74,0.896658735203254
-0.28125,0.76,0.9130050550507797
-0.28125,0.78,0.9270787152898969
-0.28125,0.8,0.9391019266096923
-0.28125,0.82,0.9493044870317668
-0.28125,0.84,0.9579121474028478
-0.28125,0.86,0.9651384970937416
-0.28125,0.88,0.9711799136097996
-0.28125,0.9,0.9762129603963382
-0.28125,0.92,0.980393601008709
-0.28125,0.94,0.983857665040676
-0.28125,0.96,0.9867221051812755
-0.28125,0.98,0.9890866949703438
-0.28125,1.0,0.9910359164136053
-0.265625,0.0,0.04738294383564168
-0.265625,0.02,0.05234972298868047
-0.265625,0.04,0.05783393912498366
-0.265625,0.06,0.06388841871263783
-0.265625,0.08,0.07057097380062076
-0.265625,0.1,0.07794475934433892
-0.265625,0.12,0.08607858757342093
-0.265625,0.14,0.09504718989632041
-0.265625,0.16,0.10493139666699869
-0.265625,0.18,0.11581819217376252
-0.265625,0.2,0.127800588060491
-0.265625,0.22,0.1409772412234541
-0.265625,0.24,0.1554517216806218
-0.265625,0.26,0.17133131231345058
-0.265625,0.28,0.18872519695516798
-0.265625,0.3,0.20774186869849257
-0.265625,0.32,0.22848557136349507
-0.265625,0.34,0.2510515817436462
-0.265625,0.36,0.2755201604429255
-0.265625,0.38,0.30194906111441056
-0.265625,0.4,0.33036461154021235
-0.265625,0.42,0.3607515853556449
-0.265625,0.44,0.39304238354961
-0.265625,0.46,0.42710643453451635
