X,T,U
-0.5,0.72,0.23846840674004183
-0.5,0.74,0.2910493134017015
-0.5,0.76,0.3377916408254604
-0.5,0.78,0.37564017683947354
-0.5,0.8,0.40189357742424825
-0.5,0.82,0.41437401115723804
-0.5,0.84,0.4116190364505533
-0.5,0.86,0.3930676597069292
-0.5,0.88,0.3591848051682751
-0.5,0.9,0.31147053309774064
-0.5,0.92,0.25231883355829005
-0.5,0.94,0.1847215740437348
-0.5,0.96,0.1118648663648883
-0.5,0.98,0.03671738637910543
-0.5,1.0,-0.03828102193662786
-0.484375,0.0,0.0490676743274181
-0.484375,0.02,0.047500926142329224
-0.484375,0.04,0.04590486811689493
-0.484375,0.06,0.04432364401368512
-0.484375,0.08,0.042783411190932805
-0.484375,0.1,0.041299086496379214
-0.484375,0.12,0.03987849455168338
-0.484375,0.14,0.038524975838030134
-0.484375,0.16,0.03723905517603582
-0.484375,0.18,0.03601915674255274
-0.484375,0.2,0.03486087889476333
-0.484375,0.22,0.033758727011207426
-0.484375,0.24,0.032720566576614485
-0.484375,0.26,0.031792517006142745
-0.484375,0.28,0.031061848572363937
-0.484375,0.3,0.030599523997090317
-0.484375,0.32,0.03034572817252909
-0.484375,0.34,0.02999800516671336
-0.484375,0.36,0.028982155253209352
-0.484375,0.38,0.02655390052679185
-0.484375,0.4,0.022017716512339247
-0.484375,0.42,0.014995336203942056
-0.484375,0.44,0.005653275041358208
-0.484375,0.46,-0.00518605471737793
-0.484375,0.48,-0.016079682562336994
-0.484375,0.5,-0.02513032937300247
-0.484375,0.52,-0.03024217221491443
-0.484375,0.54,-0.029410187079752514
-0.484375,0.56,-0.02098184810588971
-0.484375,0.58,-0.0038497160859983226
-0.484375,0.6,0.02242642362614261
-0.484375,0.62,0.057542418056358735
-0.484375,0.64,0.10040288411308859
-0.484375,0.66,0.14912406452870602
-0.484375,0.68,0.20112235240075962
-0.484375,0.7,0.2533031822965442
-0.484375,0.72,0.3023252094018233
-0.484375,0.74,0.3448839695785504
-0.484375,0.76,0.3779572159444841
-0.484375,0.78,0.39898880965882966
-0.484375,0.8,0.4060337083295157
-0.484375,0.82,0.39789654921845985
-0.484375,0.84,0.37426281735873906
-0.484375,0.86,0.3357836358416809
-0.484375,0.88,0.2840665534798843
-0.484375,0.9,0.22154269760351267
-0.484375,0.92,0.1512058186270402
-0.484375,0.94,0.07625085982273738
-0.484375,0.96,-0.000317167646274652
-0.484375,0.98,-0.07600632121476997
-0.484375,1.0,-0.14901589639639273
-0.46875,0.0,0.09801714032956055
-0.46875,0.02,0.09357538705688598
-0.46875,0.04,0.08942391051035205
-0.46875,0.06,0.0855556774769701
-0.46875,0.08,0.08195630508860668
-0.46875,0.1,0.07860810537764072
-0.46875,0.12,0.0754923295362578
-0.46875,0.14,0.07259040873054246
-0.46875,0.16,0.06988458707621531
-0.46875,0.18,0.06735776966480816
-0.46875,0.2,0.06499284358117899
-0.46875,0.22,0.06277701387923812
-0.46875,0.24,0.06071835202817802
-0.46875,0.26,0.05886214732822459
-0.46875,0.28,0.05727043516912697
-0.46875,0.3,0.05594122482296787
-0.46875,0.32,0.05469644314982591
-0.46875,0.34,0.05311204299444322
-0.46875,0.36,0.05055882494075037
-0.46875,0.38,0.046370848368869066
-0.46875,0.4,0.040095195998674504
-0.46875,0.42,0.031737668987894097
-0.46875,0.44,0.021917742816381758
-0.46875,0.46,0.011881102553215117
-0.46875,0.48,0.0033700798452195313
-0.46875,0.5,-0.001610446998596804
-0.46875,0.52,-0.0010798593137004708
-0.46875,0.54,0.006636038860324878
-0.46875,0.56,0.02267934364670149
-0.46875,0.58,0.04751385473510006
-0.46875,0.6,0.08084479519183768
-0.46875,0.62,0.12157997856629088
-0.46875,0.64,0.16783261434089242
-0.46875,0.66,0.21699737088475235
-0.46875,0.68,0.2659298500384276
-0.46875,0.7,0.311221968539128
-0.46875,0.72,0.3495228621834968
-0.46875,0.74,0.37783488069781673
-0.46875,0.76,0.39373158747400683
-0.46875,0.78,0.3954934132377396
-0.46875,0.8,0.3821962848092753
-0.46875,0.82,0.35378065390032487
-0.46875,0.84,0.31108883131171466
-0.46875,0.86,0.25583325840066223
-0.46875,0.88,0.19046670043418562
-0.46875,0.9,0.11795012182481868
-0.46875,0.92,0.04143687735700087
-0.46875,0.94,-0.03608141323579245
-0.46875,0.96,-0.1120922430183588
-0.46875,0.98,-0.1847642580336776
-0.46875,1.0,-0.25299386874631413
-0.453125,0.0,0.1467304744553617
-0.453125,0.02,0.1394626490621076
-0.453125,0.04,0.13279383189304894
-0.453125,0.06,0.12666826862867253
-0.453125,0.08,0.12103297714382633
-0.453125,0.1,0.11583916096752128
-0.453125,0.12,0.11104263905713672
-0.453125,0.14,0.10660379842808662
-0.453125,0.16,0.10248725151060482
-0.453125,0.18,0.09866098526242342
-0.453125,0.2,0.09509622524551115
-0.453125,0.22,0.0917741412404754
-0.453125,0.24,0.08870120598011766
-0.453125,0.26,0.08591192759906735
-0.453125,0.28,0.08342517896172497
-0.453125,0.3,0.08115132404423592
-0.453125,0.32,0.07880137089689737
-0.453125,0.34,0.07587377234931758
-0.453125,0.36,0.07176443757660189
-0.453125,0.38,0.06598232779402768
-0.453125,0.4,0.05839818539940028
-0.453125,0.42,0.049435419526525415
-0.453125,0.44,0.040132981697337755
-0.453125,0.46,0.03205878140359991
-0.453125,0.48,0.0271016745810701
-0.453125,0.5,0.027193790037574217
-0.453125,0.52,0.03401803938874515
-0.453125,0.54,0.04875373363572516
-0.453125,0.56,0.07189911117184311
-0.453125,0.58,0.1031768743462883
-0.453125,0.6,0.1415013979948615
-0.453125,0.62,0.18499132327757467
-0.453125,0.64,0.23104265724123488
-0.453125,0.66,0.2764967483927502
-0.453125,0.68,0.3179146053277348
-0.453125,0.7,0.35192002267957834
-0.453125,0.72,0.3755374680498439
-0.453125,0.74,0.38645028795009706
-0.453125,0.76,0.38314438694076663
-0.453125,0.78,0.3649589846070467
-0.453125,0.8,0.3320915192321682
-0.453125,0.82,0.2855784795001918
-0.453125,0.84,0.22723495911995767
-0.453125,0.86,0.15952495701800673
-0.453125,0.88,0.08535318265673789
-0.453125,0.9,0.007791928954669153
-0.453125,0.92,-0.07022728652109901
-0.453125,0.94,-0.14620763319132551
-0.453125,0.96,-0.2183000517840314
-0.453125,0.98,-0.2853829217761699
-0.453125,1.0,-0.3470010511618972
-0.4375,0.0,0.1950903220161282
-0.4375,0.02,0.18507027330803297
-0.4375,0.04,0.17594088571987243
-0.4375,0.06,0.1676019130327076
-0.4375,0.08,0.1599649201722382
-0.4375,0.1,0.15295233896766383
-0.4375,0.12,0.14649629539067519
-0.4375,0.14,0.1405374299719348
-0.4375,0.16,0.13502370314630474
-0.4375,0.18,0.12990909607040202
-0.4375,0.2,0.1251543713251317
-0.4375,0.22,0.12073512790698382
-0.4375,0.24,0.11665214684011785
-0.4375,0.26,0.11291731484128631
-0.4375,0.28,0.10949142409879709
-0.4375,0.3,0.10619400841322812
-0.4375,0.32,0.10265093354074645
-0.4375,0.34,0.09834491169488702
-0.4375,0.36,0.09278345817385025
-0.4375,0.38,0.08573419794111153
-0.4375,0.4,0.07743950940425243
-0.4375,0.42,0.06872728899484964
-0.4375,0.44,0.06097386213446743
-0.4375,0.46,0.05592903684202433
-0.4375,0.48,0.055452213290513475
-0.4375,0.5,0.061217014039803674
-0.4375,0.52,0.07443651672180851
-0.4375,0.54,0.09565400784418193
-0.4375,0.56,0.12462403157993585
-0.4375,0.58,0.16027673554835997
-0.4375,0.6,0.20074318460268425
-0.4375,0.62,0.24343673505508417
-0.4375,0.64,0.2852145058001627
-0.4375,0.66,0.3226426236840123
-0.4375,0.68,0.3523465854898692
-0.4375,0.7,0.3713781312307449
-0.4375,0.72,0.3775116783579308
-0.4375,0.74,0.36940934616533094
-0.4375,0.76,0.3466521392379871
-0.4375,0.78,0.3096875348376443
-0.4375,0.8,0.2597471224983562
-0.4375,0.82,0.19874808794300236
-0.4375,0.84,0.12915921996937585
-0.4375,0.86,0.05381421342464948
-0.4375,0.88,-0.024322977083026415
-0.4375,0.9,-0.1024198096672091
-0.4375,0.92,-0.17803289776188538
-0.4375,0.94,-0.24931579924955583
-0.4375,0.96,-0.31512472829465726
-0.4375,0.98,-0.37499496897404333
-0.4375,1.0,-0.4290052831665729
-0.421875,0.0,0.24298017990326404
-0.421875,0.02,0.23030606291475444
-0.421875,0.04,0.21879126793217918
-0.421875,0.06,0.20829691617246632
-0.421875,0.08,0.19870339169555304
-0.421875,0.1,0.18990748826515252
-0.421875,0.12,0.1818199525872736
-0.421875,0.14,0.1743633973812524
-0.421875,0.16,0.16747044056262297
-0.421875,0.18,0.16108225058147108
-0.421875,0.2,0.1551502714425889
-0.421875,0.22,0.14964388476941326
-0.421875,0.24,0.1445521666005818
-0.421875,0.26,0.13985272388151015
-0.421875,0.28,0.13543989011186658
-0.421875,0.3,0.13105342507434148
-0.421875,0.32,0.1262770833879462
-0.421875,0.34,0.12065034816562942
-0.421875,0.36,0.11387359534056168
-0.421875,0.38,0.10603144834841716
-0.421875,0.4,0.09774394276927506
-0.421875,0.42,0.09018199310865227
-0.421875,0.44,0.08493455013222123
-0.421875,0.46,0.08376500523644709
-0.421875,0.48,0.0883175824509066
-0.421875,0.5,0.09982966257838122
-0.421875,0.52,0.11889594993370683
-0.421875,0.54,0.1453198117375779
-0.421875,0.56,0.17806326792384586
-0.421875,0.58,0.21527984521553584
-0.421875,0.6,0.2544113150649183
-0.421875,0.62,0.29235271236532934
-0.421875,0.64,0.325707547152611
-0.421875,0.66,0.3511326269678026
-0.421875,0.68,0.3657189720707415
-0.421875,0.7,0.36731864440661943
-0.421875,0.72,0.3547372422179758
-0.421875,0.74,0.3277640723531432
-0.421875,0.76,0.2870781717808929
-0.421875,0.78,0.2341029783888289
-0.421875,0.8,0.17085951383422773
-0.421875,0.82,0.09981959120751208
-0.421875,0.84,0.023737789000183224
-0.421875,0.86,-0.054547019540315766
-0.421875,0.88,-0.1323294390944937
-0.421875,0.9,-0.20725411175766817
-0.421875,0.92,-0.27750333824167506
-0.421875,0.94,-0.3419158961004116
-0.421875,0.96,-0.39999981169567156
-0.421875,0.98,-0.4518331441934762
-0.421875,1.0,-0.49788615751393916
-0.40625,0.0,0.2902846772544624
-0.40625,0.02,0.27507814744695147
-0.40625,0.04,0.261271103532901
-0.40625,0.06,0.2486933347293511
-0.40625,0.08,0.2371993378333546
-0.40625,0.1,0.2266641418330389
-0.40625,0.12,0.2169799714228106
-0.40625,0.14,0.20805353593598222
-0.40625,0.16,0.1998037422767448
-0.40625,0.18,0.19216036018359117
-0.40625,0.2,0.1850663970286655
-0.40625,0.22,0.17848317728316831
-0.40625,0.24,0.17238107752011256
-0.40625,0.26,0.16669448494457278
-0.40625,0.28,0.16125244545364192
-0.40625,0.3,0.15574094400514488
-0.40625,0.32,0.14975768671781226
-0.40625,0.34,0.14297267159743438
-0.40625,0.36,0.13534296252306766
-0.40625,0.38,0.12729277469336098
-0.40625,0.4,0.11977961448455288
-0.40625,0.42,0.11421119970508486
-0.40625,0.44,0.11223190186518828
-0.40625,0.46,0.11543615586186334
-0.40625,0.48,0.12507236533684674
-0.40625,0.5,0.14178701739604638
-0.40625,0.52,0.16544744042615522
-0.40625,0.54,0.19506838966698026
-0.40625,0.56,0.22884179534897453
-0.40625,0.58,0.26424823993224655
-0.40625,0.6,0.2982351189014477
-0.40625,0.62,0.3274682863922033
-0.40625,0.64,0.34866428902031377
-0.40625,0.66,0.35897020579681993
-0.40625,0.68,0.3563091378632113
-0.40625,0.7,0.33959963001599436
-0.40625,0.72,0.3087985576969309
-0.40625,0.74,0.2647858361091304
-0.40625,0.76,0.20916598818576693
-0.40625,0.78,0.1440664781011995
-0.40625,0.8,0.07196601173693984
-0.40625,0.82,-0.004461570511763213
-0.40625,0.84,-0.08251112912690645
-0.40625,0.86,-0.15962214924782137
-0.40625,0.88,-0.23355459056216316
-0.40625,0.9,-0.30254751919531453
-0.40625,0.92,-0.3654359603227312
-0.40625,0.94,-0.4216918474200312
-0.40625,0.96,-0.4713654704312283
-0.40625,0.98,-0.5149381550232999
-0.40625,1.0,-0.5531287868490531
-0.390625,0.0,0.33688985339222
-0.390625,0.02,0.3192950696556911
-0.390625,0.04,0.3033064350633434
-0.390625,0.06,0.2887309183756032
-0.390625,0.08,0.2754033165825085
-0.390625,0.1,0.2631814363712346
-0.390625,0.12,0.25194234283523287
-0.390625,0.14,0.241579352512227
-0.390625,0.16,0.23199959749268811
-0.390625,0.18,0.22312300179165712
-0.390625,0.2,0.21488460106347157
-0.390625,0.22,0.2072348664094768
-0.390625,0.24,0.2001189404490355
-0.390625,0.26,0.19342434175881207
-0.390625,0.28,0.18692734997465799
-0.390625,0.3,0.18029930873421918
-0.390625,0.32,0.17321396116202037
-0.390625,0.34,0.16553585120391145
-0.390625,0.36,0.157514134292351
-0.390625,0.38,0.14989300398842287
-0.390625,0.4,0.14388206233797707
-0.390625,0.42,0.14098339074217225
-0.390625,0.44,0.14272071749385573
-0.390625,0.46,0.1503385707534574
-0.390625,0.48,0.1645305199096051
-0.390625,0.5,0.18523791978324244
-0.390625,0.52,0.21154980077741536
-0.390625,0.54,0.24171815786901774
-0.390625,0.56,0.27327623279613006
-0.390625,0.58,0.30323370563458474
-0.390625,0.6,0.3283347008435853
-0.390625,0.62,0.3453787164537167
-0.390625,0.64,0.35158759622252617
-0.390625,0.66,0.34495540672341657
-0.390625,0.68,0.32448897459135073
-0.390625,0.7,0.2902708751048497
-0.390625,0.72,0.2433416499077377
-0.390625,0.74,0.18546589700297184
-0.390625,0.76,0.11887751482333236
-0.390625,0.78,0.04607097836931645
-0.390625,0.8,-0.030354811493516765
-0.390625,0.82,-0.10783004754320494
-0.390625,0.84,-0.18394853206468284
-0.390625,0.86,-0.25660411759433405
-0.390625,0.88,-0.32411782127718763
-0.390625,0.9,-0.38534100306658137
-0.390625,0.92,-0.4397111845731583
-0.390625,0.94,-0.4872313893137976
-0.390625,0.96,-0.5283618980215921
-0.390625,0.98,-0.5638479264372058
-0.390625,1.0,-0.5945300439237381
-0.375,0.0,0.38268343236508984
-0.375,0.02,0.362865875044327
-0.375,0.04,0.3448232135050378
-0.375,0.06,0.3283490522754404
-0.375,0.08,0.31326542037984273
-0.375,0.1,0.2994180303926496
-0.375,0.12,0.2866726094386788
-0.375,0.14,0.27491195334790824
-0.375,0.16,0.2640336322677298
-0.375,0.18,0.2539493296875125
-0.375,0.2,0.2445861202047458
-0.375,0.22,0.23588045893659149
-0.375,0.24,0.22774792010802886
-0.375,0.26,0.2200328736210958
-0.375,0.28,0.21248271599565294
-0.375,0.3,0.20480199753930506
-0.375,0.32,0.19679958095495154
-0.375,0.34,0.1885780365118579
-0.375,0.36,0.18067746289463615
-0.375,0.38,0.17409865779943612
-0.375,0.4,0.17017910408400239
-0.375,0.42,0.1703493617189732
-0.375,0.44,0.17583394444633393
-0.375,0.46,0.18736584047840443
-0.375,0.48,0.20496482507957436
-0.375,0.5,0.22781232470601065
-0.375,0.52,0.2542448736897027
-0.375,0.54,0.28186750556703544
-0.375,0.56,0.30776216733631157
-0.375,0.58,0.32875960162016793
-0.375,0.6,0.3417570182755949
-0.375,0.62,0.3440679159225073
-0.375,0.64,0.33376234086357504
-0.375,0.66,0.30991820963645134
-0.375,0.68,0.2727059097352018
-0.375,0.7,0.2232820357561094
-0.375,0.72,0.1635399858504556
-0.375,0.74,0.09581326743770702
-0.375,0.76,0.02262304522394576
-0.375,0.78,-0.05349330003881114
-0.375,0.8,-0.13009517722832853
-0.375,0.82,-0.2049334421100868
-0.375,0.84,-0.27604689514715663
-0.375,0.86,-0.34185784177087675
-0.375,0.88,-0.40125587915106564
-0.375,0.9,-0.453655448514108
-0.375,0.92,-0.49900322264591
-0.375,0.94,-0.5377115377091737
-0.375,0.96,-0.5705187109303386
-0.375,0.98,-0.5983093697494333
-0.375,1.0,-0.6219420742788465
-0.359375,0.0,0.4275550934302821
-0.359375,0.02,0.40570020481182195
-0.359375,0.04,0.38574729215557924
-0.359375,0.06,0.36748670051447124
-0.359375,0.08,0.35073519785475743
-0.359375,0.1,0.33533202045434385
-0.359375,0.12,0.32113578468624393
-0.359375,0.14,0.3080219687652936
-0.359375,0.16,0.2958810334446136
-0.359375,0.18,0.28461801275235293
-0.359375,0.2,0.2741517077278771
-0.359375,0.22,0.2644019253844523
-0.359375,0.24,0.25525425309025873
-0.359375,0.26,0.24652204201356653
-0.359375,0.28,0.2379569294628356
-0.359375,0.3,0.22934656018380556
-0.359375,0.32,0.22068116295061652
-0.359375,0.34,0.21231519921877345
-0.359375,0.36,0.20503812429853135
-0.359375,0.38,0.2000040565017604
-0.359375,0.4,0.19852658770369125
-0.359375,0.42,0.20179170955045622
-0.359375,0.44,0.21056220498452227
-0.359375,0.46,0.22493649474175137
-0.359375,0.48,0.24420100369154885
-0.359375,0.5,0.2667999380412569
-0.359375,0.52,0.2904334254826193
-0.359375,0.54,0.31226924961385827
-0.359375,0.56,0.3292296472790741
-0.359375,0.58,0.3383152901370994
-0.359375,0.6,0.33694234141780743
-0.359375,0.62,0.3232641506860605
-0.359375,0.64,0.2964201736641352
-0.359375,0.66,0.25663793277466795
-0.359375,0.68,0.20514675027813145
-0.359375,0.7,0.1439305714614525
-0.359375,0.72,0.0754062679304458
-0.359375,0.74,0.0021298995675125276
-0.359375,0.76,-0.07340355092966533
-0.359375,0.78,-0.14886798985396799
-0.359375,0.8,-0.2221671372369325
-0.359375,0.82,-0.2914899898480183
-0.359375,0.84,-0.3553734533184517
-0.359375,0.86,-0.41276491609015153
-0.359375,0.88,-0.46307303352816587
-0.359375,0.9,-0.5061903526845352
-0.359375,0.92,-0.5424632393622757
-0.359375,0.94,-0.5725921528690883
-0.359375,0.96,-0.5974747912761198
-0.359375,0.98,-0.6180320170338763
-0.359375,1.0,-0.6350612832833242
-0.34375,0.0,0.4713967368259977
-0.34375,0.02,0.4477083927219041
-0.34375,0.04,0.4260044240580474
-0.34375,0.06,0.4060823507097311
-0.34375,0.08,0.3877615746929391
-0.34375,0.1,0.37088085522821007
-0.34375,0.12,0.3552962692385071
-0.34375,0.14,0.34087947463867224
-0.34375,0.16,0.3275164741089528
-0.34375,0.18,0.3151072114777791
-0.34375,0.2,0.3035618974301263
-0.34375,0.22,0.2927826548584006
-0.34375,0.24,0.28262987668236167
-0.34375,0.26,0.2729060001868554
-0.34375,0.28,0.2634050205951186
-0.34375,0.3,0.2540414899933353
-0.34375,0.32,0.24501126597966866
-0.34375,0.34,0.23689920508163204
-0.34375,0.36,0.23066333912877346
-0.34375,0.38,0.2274771125687925
-0.34375,0.4,0.228466393992258
-0.34375,0.42,0.23441133297683547
-0.34375,0.44,0.24548648984916566
-0.34375,0.46,0.261090859790837
-0.34375,0.48,0.2797948797844906
-0.34375,0.5,0.2994178877402044
-0.34375,0.52,0.3172316129055155
-0.34375,0.54,0.33025572823453636
-0.34375,0.56,0.3355938650132995
-0.34375,0.58,0.33076751148219635
-0.34375,0.6,0.3140188593785413
-0.34375,0.62,0.2845456184859332
-0.34375,0.64,0.24261067972118155
-0.34375,0.66,0.1894783080907847
-0.34375,0.68,0.12718271926106794
-0.34375,0.7,0.05819918939752766
-0.34375,0.72,-0.01488038254515045
-0.34375,0.74,-0.08958292991010597
-0.34375,0.76,-0.16367413307419687
-0.34375,0.78,-0.23519816110037717
-0.34375,0.8,-0.3024938998166493
-0.34375,0.82,-0.36422150269535103
-0.34375,0.84,-0.41940168568685154
-0.34375,0.86,-0.4674559424620317
-0.34375,0.88,-0.5082340385035201
-0.34375,0.9,-0.5420096980314176
-0.34375,0.92,-0.5694208717215536
-0.34375,0.94,-0.5913465795341879
-0.34375,0.96,-0.6087439632253483
-0.34375,0.98,-0.6224893407505969
-0.34375,1.0,-0.6332627533520268
-0.328125,0.0,0.5141027441932218
-0.328125,0.02,0.48880156643984524
-0.328125,0.04,0.4655202635994963
-0.328125,0.06,0.4440739600920044
-0.328125,0.08,0.42429277355105977
-0.328125,0.1,0.40602124710066917
-0.328125,0.12,0.38911776409262266
-0.328125,0.14,0.3734539107047713
-0.328125,0.16,0.35891404481367173
-0.328125,0.18,0.3453946014691439
-0.328125,0.2,0.33279735859296783
-0.328125,0.22,0.3210083292589854
-0.328125,0.24,0.30987319191370877
-0.328125,0.26,0.29920941425406594
-0.328125,0.28,0.2888904999232005
-0.328125,0.3,0.27898728177886156
-0.328125,0.32,0.26989662017926486
-0.328125,0.34,0.2623756836286308
-0.328125,0.36,0.2574377979881774
-0.328125,0.38,0.2561250173461391
-0.328125,0.4,0.259218284441825
-0.328125,0.42,0.26696280700745234
-0.328125,0.44,0.2788742227727443
-0.328125,0.46,0.29366244561505905
-0.328125,0.48,0.3092872318745859
-0.328125,0.5,0.3231450726551256
-0.328125,0.52,0.332362948107654
-0.328125,0.54,0.33414529028985074
-0.328125,0.56,0.3261139968589132
-0.328125,0.58,0.306599961818248
-0.328125,0.6,0.27485877111503854
-0.328125,0.62,0.23117601622165468
-0.328125,0.64,0.17682158082682586
-0.328125,0.66,0.11384228760184673
-0.328125,0.68,0.044741578604792775
-0.328125,0.7,-0.027861045282201236
-0.328125,0.72,-0.10149807855054538
-0.328125,0.74,-0.17399938204413057
-0.328125,0.76,-0.2435282468880855
-0.328125,0.78,-0.30856622057639493
-0.328125,0.8,-0.36790133715706463
-0.328125,0.82,-0.42063976937348824
-0.328125,0.84,-0.4662328267990037
-0.328125,0.86,-0.5045036309225377
-0.328125,0.88,-0.5356575967562067
-0.328125,0.9,-0.5602555060548263
-0.328125,0.92,-0.5791291596237875
-0.328125,0.94,-0.5932425138951312
-0.328125,0.96,-0.6035317184194229
-0.328125,0.98,-0.6107685759967694
-0.328125,1.0,-0.6154792664357387
-0.3125,0.0,0.5555702330196022
-0.3125,0.02,0.5288917538698672
-0.3125,0.04,0.5042203729350208
-0.3125,0.06,0.4813989033990774
-0.3125,0.08,0.4602762329859196
-0.3125,0.1,0.4407090809867996
-0.3125,0.12,0.42256318003533766
-0.3125,0.14,0.40571399604411185
-0.3125,0.16,0.3900471936981844
-0.3125,0.18,0.3754574365618928
-0.3125,0.2,0.36183925747951673
-0.3125,0.22,0.34906743824113007
-0.3125,0.24,0.3369884620545192
-0.3125,0.26,0.32546285579746664
-0.3125,0.28,0.3144729533502626
-0.3125,0.3,0.30425359136633334
-0.3125,0.32,0.2953658369932277
-0.3125,0.34,0.28864847456250964
-0.3125,0.36,0.2850361880516157
-0.3125,0.38,0.28528994691624765
-0.3125,0.4,0.2897156259649687
-0.3125,0.42,0.2979465350662304
-0.3125,0.44,0.3088412055098125
-0.3125,0.46,0.32051620337828135
-0.3125,0.48,0.33051287525768813
-0.3125,0.5,0.3360794141135361
-0.3125,0.52,0.33452142339066526
-0.3125,0.54,0.32355235058377496
-0.3125,0.56,0.30158452670913904
-0.3125,0.58,0.2679294040464909
-0.3125,0.6,0.2228896797237251
-0.3125,0.62,0.16772164274464924
-0.3125,0.64,0.10445335286722651
-0.3125,0.66,0.03558514148224812
-0.3125,0.68,-0.03625196568912464
-0.3125,0.7,-0.10858786163974798
-0.3125,0.72,-0.17928946236789267
-0.3125,0.74,-0.24661042431430064
-0.3125,0.76,-0.3091591518928658
-0.3125,0.78,-0.36585108433574054
-0.3125,0.8,-0.41588743627404634
-0.3125,0.82,-0.4587642701624098
-0.3125,0.84,-0.494295154548551
-0.3125,0.86,-0.5226292404265948
-0.3125,0.88,-0.5442470051304099
-0.3125,0.9,-0.5599120670995056
-0.3125,0.92,-0.5705658017616583
-0.3125,0.94,-0.577179748084319
-0.3125,0.96,-0.5806066996398827
-0.3125,0.98,-0.5814723534690348
-0.3125,1.0,-0.5801296093504251
-0.296875,0.0,0.5956993044924335
-0.296875,0.02,0.5678919950148085
-0.296875,0.04,0.5420302339401273
-0.296875,0.06,0.5179939229740297
-0.296875,0.08,0.4956585253908665
-0.296875,0.1,0.4748993200418247
-0.296875,0.12,0.4555945429936373
-0.296875,0.14,0.4376276420486776
-0.296875,0.16,0.42088867553550013
-0.296875,0.18,0.40527262708508227
-0.296875,0.2,0.3906695031401072
-0.296875,0.22,0.37695114711099975
-0.296875,0.24,0.36398350583700856
-0.296875,0.26,0.35169533223399585
-0.296875,0.28,0.34019263454894777
-0.296875,0.3,0.3298556708791347
-0.296875,0.32,0.32134207450573365
-0.296875,0.34,0.31545815878571415
-0.296875,0.36,0.31292147740457055
-0.296875,0.38,0.31408316380003065
-0.296875,0.4,0.3186909998157994
-0.296875,0.42,0.32575824286420174
-0.296875,0.44,0.3335703430018718
-0.296875,0.46,0.339830128730654
-0.296875,0.48,0.3419225516528762
-0.296875,0.5,0.33725931702102374
-0.296875,0.52,0.3236372138091695
-0.296875,0.54,0.29953743738992655
-0.296875,0.56,0.26432025165346584
-0.296875,0.58,0.2183026751901574
-0.296875,0.6,0.16271794048147342
-0.296875,0.62,0.09955306861827701
-0.296875,0.64,0.031276873131968225
-0.296875,0.66,-0.03948882249543492
-0.296875,0.68,-0.11027227377640439
-0.296875,0.7,-0.17895617211937892
-0.296875,0.72,-0.24385261704684721
-0.296875,0.74,-0.30367227171526934
-0.296875,0.76,-0.3574502529595221
-0.296875,0.78,-0.4044892761697172
-0.296875,0.8,-0.4443438722158201
-0.296875,0.82,-0.47683463794828823
-0.296875,0.84,-0.5020701306589354
-0.296875,0.86,-0.5204572145936514
-0.296875,0.88,-0.5326811240077313
-0.296875,0.9,-0.5396358301506559
-0.296875,0.92,-0.5423011653460996
-0.296875,0.94,-0.5415937345358105
-0.296875,0.96,-0.538236715070517
-0.296875,0.98,-0.5326843379684347
-0.296875,1.0,-0.5251117943753305
-0.28125,0.0,0.6343932841636457
-0.28125,0.02,0.6057164598651799
-0.28125,0.04,0.5788752664454079
-0.28125,0.06,0.5537950815274935
-0.28125,0.08,0.5303852739685797
-0.28125,0.1,0.5085459079525211
-0.28125,0.12,0.488172894851061
-0.28125,0.14,0.4691618627848785
-0.28125,0.16,0.4514105048519683
-0.28125,0.18,0.4348167913390111
-0.28125,0.2,0.4192707384851777
-0.28125,0.22,0.40465229385541546
-0.28125,0.24,0.39086563846014166
-0.28125,0.26,0.37792467128934504
-0.28125,0.28,0.3660542647360905
-0.28125,0.3,0.35573427720390505
-0.28125,0.32,0.3476267566817062
-0.28125,0.34,0.34238188940831354
-0.28125,0.36,0.3403758564580114
-0.28125,0.38,0.34146201269575277
-0.28125,0.4,0.3448109109913857
-0.28125,0.42,0.34888603459355716
-0.28125,0.44,0.35156440146422147
-0.28125,0.46,0.3503818774448477
-0.28125,0.48,0.3428649282556577
-0.28125,0.5,0.32688963146209804
-0.28125,0.52,0.30099213899627364
-0.28125,0.54,0.264568973780277
-0.28125,0.56,0.21794683100364767
-0.28125,0.58,0.16233305503236933
-0.28125,0.6,0.099661772082178
-0.28125,0.62,0.032348233649899555
-0.28125,0.64,-0.037016724160040426
-0.28125,0.66,-0.10596815941620702
-0.28125,0.68,-0.1723921107316764
-0.28125,0.7,-0.23462974165109116
-0.28125,0.72,-0.2914631760626415
-0.28125,0.74,-0.3420306189178539
-0.28125,0.76,-0.38573751928195527
-0.28125,0.78,-0.42220939387880185
-0.28125,0.8,-0.4512904427610986
-0.28125,0.82,-0.47306553805885343
-0.28125,0.84,-0.48788079847662297
-0.28125,0.86,-0.4963438335452761
-0.28125,0.88,-0.49928532846279194
-0.28125,0.9,-0.49766777913830407
-0.28125,0.92,-0.49244982655035585
-0.28125,0.94,-0.4844437707655854
-0.28125,0.96,-0.47421151185112087
-0.28125,0.98,-0.4620253996047753
-0.28125,1.0,-0.44789249978769374
-0.265625,0.0,0.6715589548470184
-0.265625,0.02,0.6422805728064984
-0.265625,0.04,0.6146808535637547
